prevalence,calibration,fp_cost_regime,capacity,comparison,left_policy,right_policy,n_seeds,df,mean_paired_delta,sd_paired_delta,se_paired_delta,t_crit,ci95_low,ci95_high,interval_method,zero_status,ref_mean_cost_right,practical_band_abs,mean_abs_within_1pct_band,ci_within_1pct_practical_band,practical_band_note
high,temperature_T2.5,high,500,delta_B_D1,B_topk_probability,D1_cost_aware_topk,10,9,71631.43099999995,14904.20322653047,4713.122890586678,2.2621571627409915,60969.606294180776,82293.25570581913,student_t_df_n_minus_1,excludes_0_positive,1019709.335,10197.09335,False,False,project pre-specified 1% band of |mean cost of right policy|; not an industry standard
high,temperature_T2.5,high,1000,delta_B_D1,B_topk_probability,D1_cost_aware_topk,10,9,71998.14099999997,9670.783969145274,3058.1704101942587,2.2621571627409915,65080.07890169648,78916.20309830348,student_t_df_n_minus_1,excludes_0_positive,1010963.7880000001,10109.63788,False,False,project pre-specified 1% band of |mean cost of right policy|; not an industry standard
high,temperature_T2.5,high,2000,delta_B_D1,B_topk_probability,D1_cost_aware_topk,10,9,65674.846,11569.444619615,3658.5796261163764,2.2621571627409915,57398.563893322585,73951.12810667742,student_t_df_n_minus_1,excludes_0_positive,1022895.436,10228.95436,False,False,project pre-specified 1% band of |mean cost of right policy|; not an industry standard
high,temperature_T2.5,high,5000,delta_B_D1,B_topk_probability,D1_cost_aware_topk,10,9,53012.76599999999,15744.524717346636,4978.8558783634135,2.2621571627409915,41749.811512505104,64275.72048749487,student_t_df_n_minus_1,excludes_0_positive,1161512.586,11615.125859999998,False,False,project pre-specified 1% band of |mean cost of right policy|; not an industry standard
high,temperature_T2.5,high,10000,delta_B_D1,B_topk_probability,D1_cost_aware_topk,10,9,87468.48899999994,16565.025700143386,5238.321071167849,2.2621571627409915,75618.58346812053,99318.39453187936,student_t_df_n_minus_1,excludes_0_positive,1513974.314,15139.74314,False,False,project pre-specified 1% band of |mean cost of right policy|; not an industry standard
high,temperature_T2.5,low,500,delta_B_D1,B_topk_probability,D1_cost_aware_topk,10,9,95456.10900000003,13221.785401034556,4181.095660123199,2.2621571627409915,85997.81350434705,104914.404495653,student_t_df_n_minus_1,excludes_0_positive,994596.793,9945.967929999999,False,False,project pre-specified 1% band of |mean cost of right policy|; not an industry standard
high,temperature_T2.5,low,1000,delta_B_D1,B_topk_probability,D1_cost_aware_topk,10,9,108553.14300000001,15024.532953811142,4751.174491430061,2.2621571627409915,97805.23959277921,119301.04640722081,student_t_df_n_minus_1,excludes_0_positive,950095.3930000002,9500.953930000001,False,False,project pre-specified 1% band of |mean cost of right policy|; not an industry standard
high,temperature_T2.5,low,2000,delta_B_D1,B_topk_probability,D1_cost_aware_topk,10,9,129185.425,14123.431196098896,4466.221095634871,2.2621571627409915,119082.13095812466,139288.71904187533,student_t_df_n_minus_1,excludes_0_positive,880969.091,8809.690910000001,False,False,project pre-specified 1% band of |mean cost of right policy|; not an industry standard
high,temperature_T2.5,low,5000,delta_B_D1,B_topk_probability,D1_cost_aware_topk,10,9,120936.49100000001,19406.92308440265,6137.007932241251,2.2621571627409915,107053.61454828217,134819.36745171784,student_t_df_n_minus_1,excludes_0_positive,824458.401,8244.58401,False,False,project pre-specified 1% band of |mean cost of right policy|; not an industry standard
high,temperature_T2.5,low,10000,delta_B_D1,B_topk_probability,D1_cost_aware_topk,10,9,97680.61000000002,22663.418462251746,7166.8021906226295,2.2621571627409915,81468.1770905352,113893.04290946483,student_t_df_n_minus_1,excludes_0_positive,849486.901,8494.86901,False,False,project pre-specified 1% band of |mean cost of right policy|; not an industry standard
low,calibrated_by_construction_T1.0,baseline,500,delta_B_D1,B_topk_probability,D1_cost_aware_topk,10,9,34861.621999999996,3082.018059781242,974.6196858681714,2.2621571627409915,32656.879096664936,37066.36490333505,student_t_df_n_minus_1,excludes_0_positive,326391.965,3263.9196500000003,False,False,project pre-specified 1% band of |mean cost of right policy|; not an industry standard
low,calibrated_by_construction_T1.0,baseline,1000,delta_B_D1,B_topk_probability,D1_cost_aware_topk,10,9,45101.526999999995,5701.606555066641,1803.006303615683,2.2621571627409915,41022.84337580862,49180.21062419137,student_t_df_n_minus_1,excludes_0_positive,317880.539,3178.80539,False,False,project pre-specified 1% band of |mean cost of right policy|; not an industry standard
low,calibrated_by_construction_T1.0,baseline,2000,delta_B_D1,B_topk_probability,D1_cost_aware_topk,10,9,55103.538000000015,7922.488910487394,2505.3109694566006,2.2621571627409915,49436.130845550186,60770.945154449844,student_t_df_n_minus_1,excludes_0_positive,339283.01,3392.8301,False,False,project pre-specified 1% band of |mean cost of right policy|; not an industry standard
low,calibrated_by_construction_T1.0,baseline,5000,delta_B_D1,B_topk_probability,D1_cost_aware_topk,10,9,77003.982,6602.7473002326215,2087.9720283262695,2.2621571627409915,72280.6611205189,81727.30287948111,student_t_df_n_minus_1,excludes_0_positive,433289.24400000006,4332.8924400000005,False,False,project pre-specified 1% band of |mean cost of right policy|; not an industry standard
low,calibrated_by_construction_T1.0,baseline,10000,delta_B_D1,B_topk_probability,D1_cost_aware_topk,10,9,130018.41200000001,9361.71674424065,2960.434772113646,2.2621571627409915,123321.44327543564,136715.3807245644,student_t_df_n_minus_1,excludes_0_positive,641750.612,6417.50612,False,False,project pre-specified 1% band of |mean cost of right policy|; not an industry standard
low,calibrated_by_construction_T1.0,high,500,delta_B_D1,B_topk_probability,D1_cost_aware_topk,10,9,34650.751000000004,6887.464276008911,2178.0074415230756,2.2621571627409915,29723.755865655396,39577.74613434461,student_t_df_n_minus_1,excludes_0_positive,346725.289,3467.2528899999998,False,False,project pre-specified 1% band of |mean cost of right policy|; not an industry standard
low,calibrated_by_construction_T1.0,high,1000,delta_B_D1,B_topk_probability,D1_cost_aware_topk,10,9,45209.86299999999,6612.031314287026,2090.907891350363,2.2621571627409915,40479.900736950105,49939.825263049876,student_t_df_n_minus_1,excludes_0_positive,369977.538,3699.77538,False,False,project pre-specified 1% band of |mean cost of right policy|; not an industry standard
low,calibrated_by_construction_T1.0,high,2000,delta_B_D1,B_topk_probability,D1_cost_aware_topk,10,9,76308.561,9550.122920646336,3020.01403638219,2.2621571627409915,69476.81461601969,83140.30738398031,student_t_df_n_minus_1,excludes_0_positive,422203.654,4222.03654,False,False,project pre-specified 1% band of |mean cost of right policy|; not an industry standard
low,calibrated_by_construction_T1.0,high,5000,delta_B_D1,B_topk_probability,D1_cost_aware_topk,10,9,194030.608,7310.716986614449,2311.851700658436,2.2621571627409915,188800.8361161606,199260.37988383943,student_t_df_n_minus_1,excludes_0_positive,644610.1420000001,6446.101420000001,False,False,project pre-specified 1% band of |mean cost of right policy|; not an industry standard
low,calibrated_by_construction_T1.0,high,10000,delta_B_D1,B_topk_probability,D1_cost_aware_topk,10,9,427930.81100000005,5274.321650477766,1667.8869527848253,2.2621571627409915,424157.7885831156,431703.8334168845,student_t_df_n_minus_1,excludes_0_positive,1060755.098,10607.55098,False,False,project pre-specified 1% band of |mean cost of right policy|; not an industry standard
low,calibrated_by_construction_T1.0,low,500,delta_B_D1,B_topk_probability,D1_cost_aware_topk,10,9,39377.276999999995,7045.129243169121,2227.865481867267,2.2621571627409915,34337.495142570544,44417.058857429445,student_t_df_n_minus_1,excludes_0_positive,313917.00200000004,3139.1700200000005,False,False,project pre-specified 1% band of |mean cost of right policy|; not an industry standard
low,calibrated_by_construction_T1.0,low,1000,delta_B_D1,B_topk_probability,D1_cost_aware_topk,10,9,50533.27099999999,7900.145897379145,2498.2454883352943,2.2621571627409915,44881.84707427694,56184.694925723044,student_t_df_n_minus_1,excludes_0_positive,305991.41,3059.9141,False,False,project pre-specified 1% band of |mean cost of right policy|; not an industry standard
low,calibrated_by_construction_T1.0,low,2000,delta_B_D1,B_topk_probability,D1_cost_aware_topk,10,9,54838.022,7542.454077927166,2385.133403347497,2.2621571627409915,49442.47538752466,60233.568612475334,student_t_df_n_minus_1,excludes_0_positive,306931.029,3069.31029,False,False,project pre-specified 1% band of |mean cost of right policy|; not an industry standard
low,calibrated_by_construction_T1.0,low,5000,delta_B_D1,B_topk_probability,D1_cost_aware_topk,10,9,60241.596999999994,7768.894424894495,2456.740128405053,2.2621571627409915,54684.06472153528,65799.12927846471,student_t_df_n_minus_1,excludes_0_positive,352796.022,3527.96022,False,False,project pre-specified 1% band of |mean cost of right policy|; not an industry standard
low,calibrated_by_construction_T1.0,low,10000,delta_B_D1,B_topk_probability,D1_cost_aware_topk,10,9,64288.94,6623.649576328758,2094.581908400818,2.2621571627409915,59550.6665329634,69027.2134670366,student_t_df_n_minus_1,excludes_0_positive,482557.92199999996,4825.57922,False,False,project pre-specified 1% band of |mean cost of right policy|; not an industry standard
low,temperature_T1.5,baseline,500,delta_B_D1,B_topk_probability,D1_cost_aware_topk,10,9,32803.359000000004,7087.542749206688,2241.277810130469,2.2621571627409915,27733.236348120918,37873.48165187909,student_t_df_n_minus_1,excludes_0_positive,331688.151,3316.88151,False,False,project pre-specified 1% band of |mean cost of right policy|; not an industry standard
low,temperature_T1.5,baseline,1000,delta_B_D1,B_topk_probability,D1_cost_aware_topk,10,9,39239.14199999999,6844.357633015508,2164.375924108787,2.2621571627409915,34342.983500413146,44135.30049958684,student_t_df_n_minus_1,excludes_0_positive,333893.929,3338.9392900000003,False,False,project pre-specified 1% band of |mean cost of right policy|; not an industry standard
low,temperature_T1.5,baseline,2000,delta_B_D1,B_topk_probability,D1_cost_aware_topk,10,9,42380.634999999995,7231.65510512751,2286.8501384987335,2.2621571627409915,37207.42057907986,47553.84942092013,student_t_df_n_minus_1,excludes_0_positive,342891.26599999995,3428.9126599999995,False,False,project pre-specified 1% band of |mean cost of right policy|; not an industry standard
low,temperature_T1.5,baseline,5000,delta_B_D1,B_topk_probability,D1_cost_aware_topk,10,9,63590.493,9592.470654717881,3033.4055657235103,2.2621571627409915,56728.452872000176,70452.53312799984,student_t_df_n_minus_1,excludes_0_positive,451084.108,4510.84108,False,False,project pre-specified 1% band of |mean cost of right policy|; not an industry standard
low,temperature_T1.5,baseline,10000,delta_B_D1,B_topk_probability,D1_cost_aware_topk,10,9,110177.964,11705.347710099764,3701.5559568151575,2.2621571627409915,101804.46267900402,118551.465320996,student_t_df_n_minus_1,excludes_0_positive,669373.177,6693.73177,False,False,project pre-specified 1% band of |mean cost of right policy|; not an industry standard
low,temperature_T1.5,high,500,delta_B_D1,B_topk_probability,D1_cost_aware_topk,10,9,25579.47100000001,11001.206141313638,3478.8868415583293,2.2621571627409915,17709.68221300345,33449.25978699657,student_t_df_n_minus_1,excludes_0_positive,355947.803,3559.47803,False,False,project pre-specified 1% band of |mean cost of right policy|; not an industry standard
low,temperature_T1.5,high,1000,delta_B_D1,B_topk_probability,D1_cost_aware_topk,10,9,38011.559,9356.888434631626,2958.907926552347,2.2621571627409915,31318.044240058513,44705.073759941486,student_t_df_n_minus_1,excludes_0_positive,375762.299,3757.62299,False,False,project pre-specified 1% band of |mean cost of right policy|; not an industry standard
low,temperature_T1.5,high,2000,delta_B_D1,B_topk_probability,D1_cost_aware_topk,10,9,64136.949999999975,9415.087854531965,2977.3121990909067,2.2621571627409915,57401.80188311035,70872.0981168896,student_t_df_n_minus_1,excludes_0_positive,441770.08100000006,4417.700810000001,False,False,project pre-specified 1% band of |mean cost of right policy|; not an industry standard
low,temperature_T1.5,high,5000,delta_B_D1,B_topk_probability,D1_cost_aware_topk,10,9,174130.018,8424.889610378435,2664.184020428441,2.2621571627409915,168103.2150353277,180156.8209646723,student_t_df_n_minus_1,excludes_0_positive,665686.454,6656.8645400000005,False,False,project pre-specified 1% band of |mean cost of right policy|; not an industry standard
low,temperature_T1.5,high,10000,delta_B_D1,B_topk_probability,D1_cost_aware_topk,10,9,398836.61600000004,12529.401833810492,3962.1447514331644,2.2621571627409915,389873.6218707289,407799.61012927117,student_t_df_n_minus_1,excludes_0_positive,1093403.8800000001,10934.038800000002,False,False,project pre-specified 1% band of |mean cost of right policy|; not an industry standard
low,temperature_T1.5,low,500,delta_B_D1,B_topk_probability,D1_cost_aware_topk,10,9,29122.389999999996,8532.65199680616,2698.2614791491233,2.2621571627409915,23018.498467994705,35226.28153200529,student_t_df_n_minus_1,excludes_0_positive,324477.24299999996,3244.7724299999995,False,False,project pre-specified 1% band of |mean cost of right policy|; not an industry standard
low,temperature_T1.5,low,1000,delta_B_D1,B_topk_probability,D1_cost_aware_topk,10,9,37887.15200000002,11005.399137529217,3480.212783384499,2.2621571627409915,30014.36372420401,45759.94027579602,student_t_df_n_minus_1,excludes_0_positive,305865.775,3058.6577500000003,False,False,project pre-specified 1% band of |mean cost of right policy|; not an industry standard
low,temperature_T1.5,low,2000,delta_B_D1,B_topk_probability,D1_cost_aware_topk,10,9,49292.458000000006,10378.112958548656,3281.8474763522377,2.2621571627409915,41868.403224346344,56716.51277565367,student_t_df_n_minus_1,excludes_0_positive,308463.552,3084.6355200000003,False,False,project pre-specified 1% band of |mean cost of right policy|; not an industry standard
low,temperature_T1.5,low,5000,delta_B_D1,B_topk_probability,D1_cost_aware_topk,10,9,48559.270000000004,8658.688979966882,2738.11787276954,2.2621571627409915,42365.21704168526,54753.32295831475,student_t_df_n_minus_1,excludes_0_positive,359529.26900000003,3595.29269,False,False,project pre-specified 1% band of |mean cost of right policy|; not an industry standard
low,temperature_T1.5,low,10000,delta_B_D1,B_topk_probability,D1_cost_aware_topk,10,9,49397.47400000001,9707.984387002949,3069.9342152282843,2.2621571627409915,42452.8003258777,56342.147674122316,student_t_df_n_minus_1,excludes_0_positive,496017.475,4960.17475,False,False,project pre-specified 1% band of |mean cost of right policy|; not an industry standard
low,temperature_T2.5,baseline,500,delta_B_D1,B_topk_probability,D1_cost_aware_topk,10,9,13887.139999999996,5241.903826145178,1657.6355366170046,2.2621571627409915,10137.307897627832,17636.97210237216,student_t_df_n_minus_1,excludes_0_positive,351012.26599999995,3510.1226599999995,False,False,project pre-specified 1% band of |mean cost of right policy|; not an industry standard
