review_volume,precision_among_reviewed,fraud_dollars_captured,fraud_loss_remaining,fp_intervention_cost,review_cost,total_system_cost,review_effectiveness,policy_label,base_policy,info_set,deployable,is_oracle_reference,condition,e_true,e_hat,r_true,r_hat,abstention_rate,overlap_with_d1_oracle,spearman_vs_oracle_benefit,capacity_utilization,seed,capacity
2000,0.3395,183012.84,464983.38,48845.63,50000.0,563829.0,0.8,D1_oracle,D1_cost_aware_topk,full_true_decision_economics,False,True,VALUE_NOISE_LOW,0.8,0.8,25.0,25.0,,1.0,1.0,1.0,1144,2000
1529,0.3558,161389.38,486606.84,37385.34,38225.0,562217.18,0.8,D2_oracle,D2_cost_aware_abstention,full_true_decision_economics_plus_abstention,False,True,VALUE_NOISE_LOW,0.8,0.8,25.0,25.0,0.98471,0.7645,1.0,0.7645,1144,2000
2000,0.3445,181593.65,466402.57,48363.26,50000.0,564765.83,0.8,D1_est,D1_cost_aware_topk,full_estimated_decision_economics,True,False,VALUE_NOISE_LOW,0.8,0.8,25.0,25.0,,0.805054,0.998246,1.0,1144,2000
1539,0.3515,159886.07,488110.15,37800.8,38475.0,564385.95,0.8,D2_est,D2_cost_aware_abstention,full_estimated_decision_economics_plus_abstention,True,False,VALUE_NOISE_LOW,0.8,0.8,25.0,25.0,0.98461,0.728027,0.998246,0.7695,1144,2000
2000,0.504,102533.91,545462.31,43441.1,50000.0,638903.41,0.8,B_topk_probability,B_topk_probability,probability_only,True,False,VALUE_NOISE_HIGH,0.8,0.8,25.0,25.0,,0.24533,1.0,1.0,1144,2000
2000,0.308,190519.78,457476.44,60036.13,50000.0,567512.57,0.8,C_oracle,C_expected_exposure,probability_plus_true_exposure,False,True,VALUE_NOISE_HIGH,0.8,0.8,25.0,25.0,,0.727862,0.366808,1.0,1144,2000
2000,0.294,174921.11,473075.11,61367.15,50000.0,584442.26,0.8,C_est,C_expected_exposure,probability_plus_estimated_exposure,True,False,VALUE_NOISE_HIGH,0.8,0.8,25.0,25.0,,0.534919,0.356778,1.0,1144,2000
2000,0.3395,183012.84,464983.38,48845.63,50000.0,563829.0,0.8,D1_oracle,D1_cost_aware_topk,full_true_decision_economics,False,True,VALUE_NOISE_HIGH,0.8,0.8,25.0,25.0,,1.0,1.0,1.0,1144,2000
1529,0.3558,161389.38,486606.84,37385.34,38225.0,562217.18,0.8,D2_oracle,D2_cost_aware_abstention,full_true_decision_economics_plus_abstention,False,True,VALUE_NOISE_HIGH,0.8,0.8,25.0,25.0,0.98471,0.7645,1.0,0.7645,1144,2000
2000,0.326,172052.48,475943.74,50206.22,50000.0,576149.96,0.8,D1_est,D1_cost_aware_topk,full_estimated_decision_economics,True,False,VALUE_NOISE_HIGH,0.8,0.8,25.0,25.0,,0.607717,0.990892,1.0,1144,2000
1591,0.34,154436.79,493559.43,39713.32,39775.0,573047.74,0.8,D2_est,D2_cost_aware_abstention,full_estimated_decision_economics_plus_abstention,True,False,VALUE_NOISE_HIGH,0.8,0.8,25.0,25.0,0.98409,0.57431,0.990892,0.7955,1144,2000
2000,0.504,102533.91,545462.31,43441.1,50000.0,638903.41,0.8,B_topk_probability,B_topk_probability,probability_only,True,False,FP_COST_NOISE_LOW,0.8,0.8,25.0,25.0,,0.24533,1.0,1.0,1144,2000
2000,0.308,190519.78,457476.44,60036.13,50000.0,567512.57,0.8,C_oracle,C_expected_exposure,probability_plus_true_exposure,False,True,FP_COST_NOISE_LOW,0.8,0.8,25.0,25.0,,0.727862,0.366808,1.0,1144,2000
2000,0.308,190519.78,457476.44,60036.13,50000.0,567512.57,0.8,C_est,C_expected_exposure,probability_plus_estimated_exposure,True,False,FP_COST_NOISE_LOW,0.8,0.8,25.0,25.0,,0.727862,0.366808,1.0,1144,2000
2000,0.3395,183012.84,464983.38,48845.63,50000.0,563829.0,0.8,D1_oracle,D1_cost_aware_topk,full_true_decision_economics,False,True,FP_COST_NOISE_LOW,0.8,0.8,25.0,25.0,,1.0,1.0,1.0,1144,2000
1529,0.3558,161389.38,486606.84,37385.34,38225.0,562217.18,0.8,D2_oracle,D2_cost_aware_abstention,full_true_decision_economics_plus_abstention,False,True,FP_COST_NOISE_LOW,0.8,0.8,25.0,25.0,0.98471,0.7645,1.0,0.7645,1144,2000
2000,0.333,179472.57,468523.65,49762.94,50000.0,568286.59,0.8,D1_est,D1_cost_aware_topk,full_estimated_decision_economics,True,False,FP_COST_NOISE_LOW,0.8,0.8,25.0,25.0,,0.871783,0.910714,1.0,1144,2000
1553,0.3522,160476.45,487519.77,38380.66,38825.0,564725.43,0.8,D2_est,D2_cost_aware_abstention,full_estimated_decision_economics_plus_abstention,True,False,FP_COST_NOISE_LOW,0.8,0.8,25.0,25.0,0.98447,0.769422,0.910714,0.7765,1144,2000
2000,0.504,102533.91,545462.31,43441.1,50000.0,638903.41,0.8,B_topk_probability,B_topk_probability,probability_only,True,False,FP_COST_NOISE_HIGH,0.8,0.8,25.0,25.0,,0.24533,1.0,1.0,1144,2000
2000,0.308,190519.78,457476.44,60036.13,50000.0,567512.57,0.8,C_oracle,C_expected_exposure,probability_plus_true_exposure,False,True,FP_COST_NOISE_HIGH,0.8,0.8,25.0,25.0,,0.727862,0.366808,1.0,1144,2000
2000,0.308,190519.78,457476.44,60036.13,50000.0,567512.57,0.8,C_est,C_expected_exposure,probability_plus_estimated_exposure,True,False,FP_COST_NOISE_HIGH,0.8,0.8,25.0,25.0,,0.727862,0.366808,1.0,1144,2000
2000,0.3395,183012.84,464983.38,48845.63,50000.0,563829.0,0.8,D1_oracle,D1_cost_aware_topk,full_true_decision_economics,False,True,FP_COST_NOISE_HIGH,0.8,0.8,25.0,25.0,,1.0,1.0,1.0,1144,2000
1529,0.3558,161389.38,486606.84,37385.34,38225.0,562217.18,0.8,D2_oracle,D2_cost_aware_abstention,full_true_decision_economics_plus_abstention,False,True,FP_COST_NOISE_HIGH,0.8,0.8,25.0,25.0,0.98471,0.7645,1.0,0.7645,1144,2000
2000,0.332,178473.52,469522.7,50832.5,50000.0,570355.2,0.8,D1_est,D1_cost_aware_topk,full_estimated_decision_economics,True,False,FP_COST_NOISE_HIGH,0.8,0.8,25.0,25.0,,0.755156,0.693742,1.0,1144,2000
1654,0.3422,162600.85,485395.37,41701.83,41350.0,568447.2,0.8,D2_est,D2_cost_aware_abstention,full_estimated_decision_economics_plus_abstention,True,False,FP_COST_NOISE_HIGH,0.8,0.8,25.0,25.0,0.98346,0.748325,0.693742,0.827,1144,2000
2000,0.504,102533.91,545462.31,43441.1,50000.0,638903.41,0.8,B_topk_probability,B_topk_probability,probability_only,True,False,REVIEW_EFFECTIVENESS_OPTIMISM,0.8,1.0,25.0,25.0,,0.24533,1.0,1.0,1144,2000
2000,0.308,190519.78,457476.44,60036.13,50000.0,567512.57,0.8,C_oracle,C_expected_exposure,probability_plus_true_exposure,False,True,REVIEW_EFFECTIVENESS_OPTIMISM,0.8,1.0,25.0,25.0,,0.727862,0.366808,1.0,1144,2000
2000,0.308,190519.78,457476.44,60036.13,50000.0,567512.57,0.8,C_est,C_expected_exposure,probability_plus_estimated_exposure,True,False,REVIEW_EFFECTIVENESS_OPTIMISM,0.8,1.0,25.0,25.0,,0.727862,0.366808,1.0,1144,2000
2000,0.3395,183012.84,464983.38,48845.63,50000.0,563829.0,0.8,D1_oracle,D1_cost_aware_topk,full_true_decision_economics,False,True,REVIEW_EFFECTIVENESS_OPTIMISM,0.8,1.0,25.0,25.0,,1.0,1.0,1.0,1144,2000
1529,0.3558,161389.38,486606.84,37385.34,38225.0,562217.18,0.8,D2_oracle,D2_cost_aware_abstention,full_true_decision_economics_plus_abstention,False,True,REVIEW_EFFECTIVENESS_OPTIMISM,0.8,1.0,25.0,25.0,0.98471,0.7645,1.0,0.7645,1144,2000
2000,0.3345,184516.25,463479.97,50489.8,50000.0,563969.77,0.8,D1_est,D1_cost_aware_topk,full_estimated_decision_economics,True,False,REVIEW_EFFECTIVENESS_OPTIMISM,0.8,1.0,25.0,25.0,,0.943635,0.998263,1.0,1144,2000
2000,0.3345,184516.25,463479.97,50489.8,50000.0,563969.77,0.8,D2_est,D2_cost_aware_abstention,full_estimated_decision_economics_plus_abstention,True,False,REVIEW_EFFECTIVENESS_OPTIMISM,0.8,1.0,25.0,25.0,0.97925,0.943635,0.998263,1.0,1144,2000
2000,0.504,102533.91,545462.31,43441.1,50000.0,638903.41,0.8,B_topk_probability,B_topk_probability,probability_only,True,False,REVIEW_EFFECTIVENESS_PESSIMISM,0.8,0.6,25.0,25.0,,0.24533,1.0,1.0,1144,2000
2000,0.308,190519.78,457476.44,60036.13,50000.0,567512.57,0.8,C_oracle,C_expected_exposure,probability_plus_true_exposure,False,True,REVIEW_EFFECTIVENESS_PESSIMISM,0.8,0.6,25.0,25.0,,0.727862,0.366808,1.0,1144,2000
2000,0.308,190519.78,457476.44,60036.13,50000.0,567512.57,0.8,C_est,C_expected_exposure,probability_plus_estimated_exposure,True,False,REVIEW_EFFECTIVENESS_PESSIMISM,0.8,0.6,25.0,25.0,,0.727862,0.366808,1.0,1144,2000
2000,0.3395,183012.84,464983.38,48845.63,50000.0,563829.0,0.8,D1_oracle,D1_cost_aware_topk,full_true_decision_economics,False,True,REVIEW_EFFECTIVENESS_PESSIMISM,0.8,0.6,25.0,25.0,,1.0,1.0,1.0,1144,2000
1529,0.3558,161389.38,486606.84,37385.34,38225.0,562217.18,0.8,D2_oracle,D2_cost_aware_abstention,full_true_decision_economics_plus_abstention,False,True,REVIEW_EFFECTIVENESS_PESSIMISM,0.8,0.6,25.0,25.0,0.98471,0.7645,1.0,0.7645,1144,2000
2000,0.347,179924.03,468072.19,46536.54,50000.0,564608.73,0.8,D1_est,D1_cost_aware_topk,full_estimated_decision_economics,True,False,REVIEW_EFFECTIVENESS_PESSIMISM,0.8,0.6,25.0,25.0,,0.915709,0.99768,1.0,1144,2000
1000,0.383,128649.83,519346.39,23171.39,25000.0,567517.78,0.8,D2_est,D2_cost_aware_abstention,full_estimated_decision_economics_plus_abstention,True,False,REVIEW_EFFECTIVENESS_PESSIMISM,0.8,0.6,25.0,25.0,0.99,0.5,0.99768,0.5,1144,2000
2000,0.504,102533.91,545462.31,43441.1,50000.0,638903.41,0.8,B_topk_probability,B_topk_probability,probability_only,True,False,JOINT_MODERATE_MISSPECIFICATION,0.8,0.9,25.0,25.0,,0.24533,1.0,1.0,1144,2000
2000,0.308,190519.78,457476.44,60036.13,50000.0,567512.57,0.8,C_oracle,C_expected_exposure,probability_plus_true_exposure,False,True,JOINT_MODERATE_MISSPECIFICATION,0.8,0.9,25.0,25.0,,0.727862,0.366808,1.0,1144,2000
2000,0.3,180182.1,467814.12,60687.4,50000.0,578501.52,0.8,C_est,C_expected_exposure,probability_plus_estimated_exposure,True,False,JOINT_MODERATE_MISSPECIFICATION,0.8,0.9,25.0,25.0,,0.628002,0.36292,1.0,1144,2000
2000,0.3395,183012.84,464983.38,48845.63,50000.0,563829.0,0.8,D1_oracle,D1_cost_aware_topk,full_true_decision_economics,False,True,JOINT_MODERATE_MISSPECIFICATION,0.8,0.9,25.0,25.0,,1.0,1.0,1.0,1144,2000
1529,0.3558,161389.38,486606.84,37385.34,38225.0,562217.18,0.8,D2_oracle,D2_cost_aware_abstention,full_true_decision_economics_plus_abstention,False,True,JOINT_MODERATE_MISSPECIFICATION,0.8,0.9,25.0,25.0,0.98471,0.7645,1.0,0.7645,1144,2000
2000,0.327,175488.42,472507.8,50961.67,50000.0,573469.47,0.8,D1_est,D1_cost_aware_topk,full_estimated_decision_economics,True,False,JOINT_MODERATE_MISSPECIFICATION,0.8,0.9,25.0,25.0,,0.689903,0.830484,1.0,1144,2000
1918,0.3306,172944.22,475052.0,49026.77,47950.0,572028.77,0.8,D2_est,D2_cost_aware_abstention,full_estimated_decision_economics_plus_abstention,True,False,JOINT_MODERATE_MISSPECIFICATION,0.8,0.9,25.0,25.0,0.98082,0.686612,0.830484,0.959,1144,2000
2000,0.504,96427.08,558843.82,42516.42,50000.0,651360.24,0.8,B_topk_probability,B_topk_probability,probability_only,True,False,ORACLE,0.8,0.8,25.0,25.0,,0.263025,1.0,1.0,1161,2000
2000,0.312,179964.86,475306.04,59587.24,50000.0,584893.28,0.8,C_oracle,C_expected_exposure,probability_plus_true_exposure,False,True,ORACLE,0.8,0.8,25.0,25.0,,0.718213,0.370003,1.0,1161,2000
2000,0.312,179964.86,475306.04,59587.24,50000.0,584893.28,0.8,C_est,C_expected_exposure,probability_plus_estimated_exposure,True,False,ORACLE,0.8,0.8,25.0,25.0,,0.718213,0.370003,1.0,1161,2000
2000,0.3495,173860.7,481410.2,48418.62,50000.0,579828.82,0.8,D1_oracle,D1_cost_aware_topk,full_true_decision_economics,False,True,ORACLE,0.8,0.8,25.0,25.0,,1.0,1.0,1.0,1161,2000
1500,0.36,153817.96,501452.94,36262.31,37500.0,575215.25,0.8,D2_oracle,D2_cost_aware_abstention,full_true_decision_economics_plus_abstention,False,True,ORACLE,0.8,0.8,25.0,25.0,0.985,0.75,1.0,0.75,1161,2000
2000,0.3495,173860.7,481410.2,48418.62,50000.0,579828.82,0.8,D1_est,D1_cost_aware_topk,full_estimated_decision_economics,True,False,ORACLE,0.8,0.8,25.0,25.0,,1.0,1.0,1.0,1161,2000
1500,0.36,153817.96,501452.94,36262.31,37500.0,575215.25,0.8,D2_est,D2_cost_aware_abstention,full_estimated_decision_economics_plus_abstention,True,False,ORACLE,0.8,0.8,25.0,25.0,0.985,0.75,1.0,0.75,1161,2000
2000,0.504,96427.08,558843.82,42516.42,50000.0,651360.24,0.8,B_topk_probability,B_topk_probability,probability_only,True,False,VALUE_NOISE_LOW,0.8,0.8,25.0,25.0,,0.263025,1.0,1.0,1161,2000
2000,0.312,179964.86,475306.04,59587.24,50000.0,584893.28,0.8,C_oracle,C_expected_exposure,probability_plus_true_exposure,False,True,VALUE_NOISE_LOW,0.8,0.8,25.0,25.0,,0.718213,0.370003,1.0,1161,2000
2000,0.309,177259.93,478010.97,59704.6,50000.0,587715.57,0.8,C_est,C_expected_exposure,probability_plus_estimated_exposure,True,False,VALUE_NOISE_LOW,0.8,0.8,25.0,25.0,,0.66113,0.367931,1.0,1161,2000
2000,0.3495,173860.7,481410.2,48418.62,50000.0,579828.82,0.8,D1_oracle,D1_cost_aware_topk,full_true_decision_economics,False,True,VALUE_NOISE_LOW,0.8,0.8,25.0,25.0,,1.0,1.0,1.0,1161,2000
1500,0.36,153817.96,501452.94,36262.31,37500.0,575215.25,0.8,D2_oracle,D2_cost_aware_abstention,full_true_decision_economics_plus_abstention,False,True,VALUE_NOISE_LOW,0.8,0.8,25.0,25.0,0.985,0.75,1.0,0.75,1161,2000
2000,0.354,175515.42,479755.48,47772.63,50000.0,577528.11,0.8,D1_est,D1_cost_aware_topk,full_estimated_decision_economics,True,False,VALUE_NOISE_LOW,0.8,0.8,25.0,25.0,,0.810774,0.998227,1.0,1161,2000
1495,0.3619,152969.6,502301.3,36149.45,37375.0,575825.75,0.8,D2_est,D2_cost_aware_abstention,full_estimated_decision_economics_plus_abstention,True,False,VALUE_NOISE_LOW,0.8,0.8,25.0,25.0,0.98505,0.720827,0.998227,0.7475,1161,2000
2000,0.504,96427.08,558843.82,42516.42,50000.0,651360.24,0.8,B_topk_probability,B_topk_probability,probability_only,True,False,VALUE_NOISE_HIGH,0.8,0.8,25.0,25.0,,0.263025,1.0,1.0,1161,2000
2000,0.312,179964.86,475306.04,59587.24,50000.0,584893.28,0.8,C_oracle,C_expected_exposure,probability_plus_true_exposure,False,True,VALUE_NOISE_HIGH,0.8,0.8,25.0,25.0,,0.718213,0.370003,1.0,1161,2000
2000,0.296,164667.31,490603.6,60474.02,50000.0,601077.61,0.8,C_est,C_expected_exposure,probability_plus_estimated_exposure,True,False,VALUE_NOISE_HIGH,0.8,0.8,25.0,25.0,,0.529637,0.359247,1.0,1161,2000
2000,0.3495,173860.7,481410.2,48418.62,50000.0,579828.82,0.8,D1_oracle,D1_cost_aware_topk,full_true_decision_economics,False,True,VALUE_NOISE_HIGH,0.8,0.8,25.0,25.0,,1.0,1.0,1.0,1161,2000
1500,0.36,153817.96,501452.94,36262.31,37500.0,575215.25,0.8,D2_oracle,D2_cost_aware_abstention,full_true_decision_economics_plus_abstention,False,True,VALUE_NOISE_HIGH,0.8,0.8,25.0,25.0,0.985,0.75,1.0,0.75,1161,2000
2000,0.3415,166800.31,488470.59,49096.0,50000.0,587566.59,0.8,D1_est,D1_cost_aware_topk,full_estimated_decision_economics,True,False,VALUE_NOISE_HIGH,0.8,0.8,25.0,25.0,,0.613554,0.990761,1.0,1161,2000
1530,0.3523,145325.19,509945.72,37544.74,38250.0,585740.45,0.8,D2_est,D2_cost_aware_abstention,full_estimated_decision_economics_plus_abstention,True,False,VALUE_NOISE_HIGH,0.8,0.8,25.0,25.0,0.9847,0.573785,0.990761,0.765,1161,2000
2000,0.504,96427.08,558843.82,42516.42,50000.0,651360.24,0.8,B_topk_probability,B_topk_probability,probability_only,True,False,FP_COST_NOISE_LOW,0.8,0.8,25.0,25.0,,0.263025,1.0,1.0,1161,2000
2000,0.312,179964.86,475306.04,59587.24,50000.0,584893.28,0.8,C_oracle,C_expected_exposure,probability_plus_true_exposure,False,True,FP_COST_NOISE_LOW,0.8,0.8,25.0,25.0,,0.718213,0.370003,1.0,1161,2000
2000,0.312,179964.86,475306.04,59587.24,50000.0,584893.28,0.8,C_est,C_expected_exposure,probability_plus_estimated_exposure,True,False,FP_COST_NOISE_LOW,0.8,0.8,25.0,25.0,,0.718213,0.370003,1.0,1161,2000
2000,0.3495,173860.7,481410.2,48418.62,50000.0,579828.82,0.8,D1_oracle,D1_cost_aware_topk,full_true_decision_economics,False,True,FP_COST_NOISE_LOW,0.8,0.8,25.0,25.0,,1.0,1.0,1.0,1161,2000
1500,0.36,153817.96,501452.94,36262.31,37500.0,575215.25,0.8,D2_oracle,D2_cost_aware_abstention,full_true_decision_economics_plus_abstention,False,True,FP_COST_NOISE_LOW,0.8,0.8,25.0,25.0,0.985,0.75,1.0,0.75,1161,2000
2000,0.3465,174264.92,481005.98,48909.84,50000.0,579915.83,0.8,D1_est,D1_cost_aware_topk,full_estimated_decision_economics,True,False,FP_COST_NOISE_LOW,0.8,0.8,25.0,25.0,,0.880583,0.911009,1.0,1161,2000
1525,0.36,155453.86,499817.05,36848.72,38125.0,574790.77,0.8,D2_est,D2_cost_aware_abstention,full_estimated_decision_economics_plus_abstention,True,False,FP_COST_NOISE_LOW,0.8,0.8,25.0,25.0,0.98475,0.756353,0.911009,0.7625,1161,2000
2000,0.504,96427.08,558843.82,42516.42,50000.0,651360.24,0.8,B_topk_probability,B_topk_probability,probability_only,True,False,FP_COST_NOISE_HIGH,0.8,0.8,25.0,25.0,,0.263025,1.0,1.0,1161,2000
2000,0.312,179964.86,475306.04,59587.24,50000.0,584893.28,0.8,C_oracle,C_expected_exposure,probability_plus_true_exposure,False,True,FP_COST_NOISE_HIGH,0.8,0.8,25.0,25.0,,0.718213,0.370003,1.0,1161,2000
2000,0.312,179964.86,475306.04,59587.24,50000.0,584893.28,0.8,C_est,C_expected_exposure,probability_plus_estimated_exposure,True,False,FP_COST_NOISE_HIGH,0.8,0.8,25.0,25.0,,0.718213,0.370003,1.0,1161,2000
2000,0.3495,173860.7,481410.2,48418.62,50000.0,579828.82,0.8,D1_oracle,D1_cost_aware_topk,full_true_decision_economics,False,True,FP_COST_NOISE_HIGH,0.8,0.8,25.0,25.0,,1.0,1.0,1.0,1161,2000
1500,0.36,153817.96,501452.94,36262.31,37500.0,575215.25,0.8,D2_oracle,D2_cost_aware_abstention,full_true_decision_economics_plus_abstention,False,True,FP_COST_NOISE_HIGH,0.8,0.8,25.0,25.0,0.985,0.75,1.0,0.75,1161,2000
2000,0.338,173814.89,481456.01,49904.12,50000.0,581360.13,0.8,D1_est,D1_cost_aware_topk,full_estimated_decision_economics,True,False,FP_COST_NOISE_HIGH,0.8,0.8,25.0,25.0,,0.762115,0.694868,1.0,1161,2000
1640,0.3561,160446.23,494824.67,40152.71,41000.0,575977.38,0.8,D2_est,D2_cost_aware_abstention,full_estimated_decision_economics_plus_abstention,True,False,FP_COST_NOISE_HIGH,0.8,0.8,25.0,25.0,0.9836,0.741627,0.694868,0.82,1161,2000
2000,0.504,96427.08,558843.82,42516.42,50000.0,651360.24,0.8,B_topk_probability,B_topk_probability,probability_only,True,False,REVIEW_EFFECTIVENESS_OPTIMISM,0.8,1.0,25.0,25.0,,0.263025,1.0,1.0,1161,2000
2000,0.312,179964.86,475306.04,59587.24,50000.0,584893.28,0.8,C_oracle,C_expected_exposure,probability_plus_true_exposure,False,True,REVIEW_EFFECTIVENESS_OPTIMISM,0.8,1.0,25.0,25.0,,0.718213,0.370003,1.0,1161,2000
2000,0.312,179964.86,475306.04,59587.24,50000.0,584893.28,0.8,C_est,C_expected_exposure,probability_plus_estimated_exposure,True,False,REVIEW_EFFECTIVENESS_OPTIMISM,0.8,1.0,25.0,25.0,,0.718213,0.370003,1.0,1161,2000
2000,0.3495,173860.7,481410.2,48418.62,50000.0,579828.82,0.8,D1_oracle,D1_cost_aware_topk,full_true_decision_economics,False,True,REVIEW_EFFECTIVENESS_OPTIMISM,0.8,1.0,25.0,25.0,,1.0,1.0,1.0,1161,2000
1500,0.36,153817.96,501452.94,36262.31,37500.0,575215.25,0.8,D2_oracle,D2_cost_aware_abstention,full_true_decision_economics_plus_abstention,False,True,REVIEW_EFFECTIVENESS_OPTIMISM,0.8,1.0,25.0,25.0,0.985,0.75,1.0,0.75,1161,2000
2000,0.341,174871.0,480399.91,50268.61,50000.0,580668.52,0.8,D1_est,D1_cost_aware_topk,full_estimated_decision_economics,True,False,REVIEW_EFFECTIVENESS_OPTIMISM,0.8,1.0,25.0,25.0,,0.945525,0.99825,1.0,1161,2000
2000,0.341,174871.0,480399.91,50268.61,50000.0,580668.52,0.8,D2_est,D2_cost_aware_abstention,full_estimated_decision_economics_plus_abstention,True,False,REVIEW_EFFECTIVENESS_OPTIMISM,0.8,1.0,25.0,25.0,0.97962,0.945525,0.99825,1.0,1161,2000
2000,0.504,96427.08,558843.82,42516.42,50000.0,651360.24,0.8,B_topk_probability,B_topk_probability,probability_only,True,False,REVIEW_EFFECTIVENESS_PESSIMISM,0.8,0.6,25.0,25.0,,0.263025,1.0,1.0,1161,2000
2000,0.312,179964.86,475306.04,59587.24,50000.0,584893.28,0.8,C_oracle,C_expected_exposure,probability_plus_true_exposure,False,True,REVIEW_EFFECTIVENESS_PESSIMISM,0.8,0.6,25.0,25.0,,0.718213,0.370003,1.0,1161,2000
2000,0.312,179964.86,475306.04,59587.24,50000.0,584893.28,0.8,C_est,C_expected_exposure,probability_plus_estimated_exposure,True,False,REVIEW_EFFECTIVENESS_PESSIMISM,0.8,0.6,25.0,25.0,,0.718213,0.370003,1.0,1161,2000
2000,0.3495,173860.7,481410.2,48418.62,50000.0,579828.82,0.8,D1_oracle,D1_cost_aware_topk,full_true_decision_economics,False,True,REVIEW_EFFECTIVENESS_PESSIMISM,0.8,0.6,25.0,25.0,,1.0,1.0,1.0,1161,2000
1500,0.36,153817.96,501452.94,36262.31,37500.0,575215.25,0.8,D2_oracle,D2_cost_aware_abstention,full_true_decision_economics_plus_abstention,False,True,REVIEW_EFFECTIVENESS_PESSIMISM,0.8,0.6,25.0,25.0,0.985,0.75,1.0,0.75,1161,2000
2000,0.3605,172332.07,482938.83,45804.72,50000.0,578743.55,0.8,D1_est,D1_cost_aware_topk,full_estimated_decision_economics,True,False,REVIEW_EFFECTIVENESS_PESSIMISM,0.8,0.6,25.0,25.0,,0.912046,0.997534,1.0,1161,2000
985,0.3909,128671.12,526599.79,22393.67,24625.0,573618.46,0.8,D2_est,D2_cost_aware_abstention,full_estimated_decision_economics_plus_abstention,True,False,REVIEW_EFFECTIVENESS_PESSIMISM,0.8,0.6,25.0,25.0,0.99015,0.4925,0.997534,0.4925,1161,2000
2000,0.504,96427.08,558843.82,42516.42,50000.0,651360.24,0.8,B_topk_probability,B_topk_probability,probability_only,True,False,JOINT_MODERATE_MISSPECIFICATION,0.8,0.9,25.0,25.0,,0.263025,1.0,1.0,1161,2000
2000,0.312,179964.86,475306.04,59587.24,50000.0,584893.28,0.8,C_oracle,C_expected_exposure,probability_plus_true_exposure,False,True,JOINT_MODERATE_MISSPECIFICATION,0.8,0.9,25.0,25.0,,0.718213,0.370003,1.0,1161,2000
2000,0.3055,173629.58,481641.32,60070.24,50000.0,591711.56,0.8,C_est,C_expected_exposure,probability_plus_estimated_exposure,True,False,JOINT_MODERATE_MISSPECIFICATION,0.8,0.9,25.0,25.0,,0.62206,0.365639,1.0,1161,2000
2000,0.3495,173860.7,481410.2,48418.62,50000.0,579828.82,0.8,D1_oracle,D1_cost_aware_topk,full_true_decision_economics,False,True,JOINT_MODERATE_MISSPECIFICATION,0.8,0.9,25.0,25.0,,1.0,1.0,1.0,1161,2000
1500,0.36,153817.96,501452.94,36262.31,37500.0,575215.25,0.8,D2_oracle,D2_cost_aware_abstention,full_true_decision_economics_plus_abstention,False,True,JOINT_MODERATE_MISSPECIFICATION,0.8,0.9,25.0,25.0,0.985,0.75,1.0,0.75,1161,2000
2000,0.3405,170226.53,485044.38,50079.26,50000.0,585123.63,0.8,D1_est,D1_cost_aware_topk,full_estimated_decision_economics,True,False,JOINT_MODERATE_MISSPECIFICATION,0.8,0.9,25.0,25.0,,0.694197,0.833635,1.0,1161,2000
1842,0.3426,162369.82,492901.08,46365.13,46050.0,585316.22,0.8,D2_est,D2_cost_aware_abstention,full_estimated_decision_economics_plus_abstention,True,False,JOINT_MODERATE_MISSPECIFICATION,0.8,0.9,25.0,25.0,0.98158,0.686567,0.833635,0.921,1161,2000
2000,0.489,100250.46,554029.43,43288.74,50000.0,647318.17,0.8,B_topk_probability,B_topk_probability,probability_only,True,False,ORACLE,0.8,0.8,25.0,25.0,,0.238774,1.0,1.0,1178,2000
2000,0.302,181272.89,473007.0,59788.23,50000.0,582795.24,0.8,C_oracle,C_expected_exposure,probability_plus_true_exposure,False,True,ORACLE,0.8,0.8,25.0,25.0,,0.727116,0.369,1.0,1178,2000
2000,0.302,181272.89,473007.0,59788.23,50000.0,582795.24,0.8,C_est,C_expected_exposure,probability_plus_estimated_exposure,True,False,ORACLE,0.8,0.8,25.0,25.0,,0.727116,0.369,1.0,1178,2000
